z1,z2,z3
11115.0,7361.0,6120.0
11909.0,7276.0,6136.0
7062.0,6658.0,7536.0
12127.0,7164.0,6163.0
6335.0,7089.0,8389.0
6421.0,7059.0,7775.0
7051.0,6911.0,10844.0
6761.0,6925.0,11174.0
6830.0,6920.0,11060.0
11178.0,4524.0,10233.0
11023.0,4658.0,10182.0
10573.0,4709.0,10135.0
10776.0,4683.0,10219.0
10195.0,4825.0,10578.0
10096.0,4901.0,10611.0
10461.0,4670.0,10864.0
10813.0,4755.0,9980.0
10384.0,4733.0,10394.0
10934.0,4758.0,9946.0
10382.0,4740.0,10426.0
11307.0,4790.0,9768.0
10455.0,9392.0,5205.0
10658.0,4889.0,9929.0
10779.0,4892.0,9895.0
5003.0,9948.0,10024.0
11019.0,4938.0,9740.0
9839.0,5020.0,11020.0
11093.0,5263.0,8936.0
9951.0,5059.0,10291.0
11300.0,4957.0,9462.0
10219.0,4781.0,10647.0
10289.0,4808.0,10549.0
10397.0,4738.0,10391.0
10467.0,4765.0,10293.0
9934.0,5106.0,10442.0
10287.0,4815.0,10581.0
10302.0,4813.0,10546.0
10316.0,4828.0,10544.0
9924.0,5200.0,10814.0
10336.0,4947.0,10456.0
10823.0,4942.0,9807.0
10154.0,5033.0,10375.0
10480.0,4770.0,10290.0
10411.0,4914.0,9966.0
10465.0,4772.0,10325.0
4956.0,10881.0,9753.0
11182.0,5163.0,9172.0
11303.0,5166.0,9138.0
10401.0,5008.0,10338.0
11183.0,5189.0,9110.0
10569.0,4989.0,9693.0
10836.0,4947.0,9804.0
10772.0,4963.0,9777.0
5185.0,10781.0,9293.0
5009.0,10577.0,9692.0
11196.0,5194.0,9107.0
10827.0,5012.0,9596.0
10394.0,5081.0,10145.0
10821.0,4949.0,9839.0
10439.0,9390.0,5211.0
10740.0,4910.0,9908.0
5215.0,10837.0,9241.0
10191.0,5105.0,10136.0
9789.0,5264.0,10122.0
9347.0,10185.0,5233.0
10753.0,4915.0,9905.0
10840.0,5017.0,9593.0
10942.0,5021.0,9515.0
10018.0,9616.0,5236.0
11303.0,5070.0,9326.0
10532.0,4917.0,9932.0
5021.0,10091.0,9927.0
11063.0,5024.0,9481.0
10312.0,5108.0,10102.0
9714.0,5297.0,10612.0
10910.0,5044.0,9495.0
10775.0,5172.0,9453.0
10351.0,5142.0,9908.0
11266.0,5221.0,9009.0
10923.0,5049.0,9492.0
10654.0,5169.0,9487.0
5065.0,10138.0,9875.0
10414.0,5123.0,9642.0
10825.0,5019.0,9628.0
10798.0,5185.0,9141.0
10167.0,5148.0,9679.0
5014.0,9794.0,10435.0
10908.0,5051.0,9527.0
10092.0,5181.0,10169.0
9630.0,5327.0,10517.0
5178.0,10210.0,9866.0
5217.0,10029.0,9742.0
11279.0,5226.0,9006.0
10012.0,5227.0,10013.0
5058.0,9841.0,10383.0
5129.0,10663.0,9535.0
9628.0,5334.0,10549.0
9621.0,5355.0,10386.0
9619.0,5362.0,10418.0
5062.0,10754.0,9493.0
5306.0,9698.0,10333.0
5040.0,9698.0,10480.0
10391.0,8860.0,5248.0
10010.0,5234.0,10045.0
9643.0,5332.0,10514.0
9690.0,5340.0,10155.0
10407.0,5194.0,9524.0
11264.0,5228.0,9041.0
5148.0,10747.0,9493.0
10938.0,5397.0,8885.0
5324.0,9841.0,10236.0
5703.0,8889.0,11325.0
10329.0,5243.0,9416.0
5242.0,10469.0,9137.0
9845.0,9539.0,5264.0
5720.0,8829.0,10968.0
5328.0,9543.0,9781.0
10025.0,5232.0,10010.0
10095.0,5259.0,9912.0
10656.0,5246.0,9354.0
10528.0,5197.0,9490.0
10938.0,5301.0,9073.0
9910.0,5267.0,10088.0
5286.0,10516.0,9085.0
5047.0,9995.0,9972.0
10093.0,5266.0,9944.0
10042.0,5298.0,9924.0
10698.0,5255.0,9228.0
9947.0,5339.0,9849.0
10108.0,5264.0,9909.0
10273.0,5216.0,9656.0
5296.0,10974.0,8958.0
11059.0,5304.0,9039.0
9634.0,5360.0,10383.0
5235.0,10172.0,9645.0
10286.0,5221.0,9653.0
9031.0,11017.0,5100.0
9882.0,5344.0,10029.0
10267.0,5339.0,9316.0
9829.0,9537.0,5270.0
9980.0,5394.0,9824.0
9470.0,10170.0,5303.0
9880.0,5351.0,10061.0
5313.0,9995.0,9825.0
9798.0,5397.0,9591.0
9762.0,10113.0,5336.0
10375.0,8858.0,5254.0
9895.0,5349.0,10026.0
9930.0,5386.0,10000.0
10187.0,5304.0,9629.0
5403.0,10962.0,8913.0
10546.0,5361.0,9271.0
10629.0,5393.0,9170.0
5279.0,10219.0,9593.0
5511.0,10794.0,9053.0
10252.0,5328.0,9473.0
9674.0,9885.0,5381.0
5534.0,10373.0,9035.0
10559.0,5366.0,9268.0
5261.0,10076.0,9690.0
5343.0,10302.0,9302.0
5549.0,9921.0,8991.0
10309.0,9355.0,5297.0
5388.0,10203.0,9392.0
5447.0,11009.0,8861.0
8978.0,5675.0,10724.0
5346.0,9686.0,9684.0
5552.0,10516.0,8938.0
5390.0,9733.0,9632.0
8863.0,5705.0,10613.0
10074.0,9213.0,5331.0
5283.0,11132.0,8703.0
5397.0,10179.0,9569.0
10544.0,5368.0,9303.0
5339.0,9389.0,10192.0
5560.0,10979.0,8894.0
5466.0,10140.0,9500.0
9009.0,5675.0,10577.0
9126.0,10548.0,5242.0
5760.0,8914.0,10762.0
11033.0,8592.0,5290.0
5468.0,9971.0,9441.0
10620.0,8534.0,5315.0
8861.0,10481.0,5250.0
5383.0,9436.0,10140.0
9177.0,10441.0,5273.0
5453.0,9212.0,9920.0
5432.0,10250.0,9340.0
9068.0,5690.0,10311.0
5268.0,10373.0,9182.0
5365.0,9293.0,10237.0
8849.0,10427.0,5308.0
9165.0,10387.0,5331.0
11017.0,8590.0,5296.0
5486.0,10114.0,9344.0
5453.0,10297.0,9327.0
5530.0,10161.0,9292.0
9271.0,10285.0,5392.0
10058.0,9211.0,5337.0
5464.0,9058.0,10331.0
5542.0,9624.0,9499.0
9979.0,9337.0,5357.0
9012.0,5761.0,10444.0
10604.0,8532.0,5321.0
5908.0,8477.0,10939.0
8972.0,10412.0,5378.0
5512.0,10018.0,9389.0
5567.0,10064.0,8894.0
5626.0,10870.0,8363.0
9963.0,9335.0,5363.0
5508.0,9105.0,10279.0
9877.0,9418.0,5365.0
5596.0,10563.0,8886.0
5609.0,10581.0,8602.0
5845.0,11261.0,8297.0
5372.0,9590.0,9729.0
5540.0,9163.0,10105.0
5471.0,9355.0,9823.0
5490.0,8962.0,10376.0
5560.0,9767.0,9402.0
9861.0,9416.0,5371.0
5609.0,9075.0,10234.0
5874.0,10727.0,8313.0
5875.0,11158.0,8294.0
5892.0,10870.0,8216.0
5611.0,10111.0,8842.0
5636.0,8963.0,10187.0
10525.0,8658.0,5341.0
5515.0,9402.0,9771.0
5667.0,9293.0,9638.0
5638.0,9590.0,9582.0
5684.0,10576.0,8835.0
5689.0,10349.0,8651.0
5752.0,8921.0,10039.0
5657.0,9121.0,10065.0
5604.0,9814.0,9350.0
5668.0,11387.0,8071.0
10509.0,8656.0,5347.0
10423.0,8739.0,5349.0
5713.0,9110.0,10153.0
5497.0,9259.0,9868.0
5586.0,9671.0,9447.0
5674.0,9590.0,9130.0
5825.0,11404.0,8052.0
5799.0,11500.0,8007.0
5781.0,11357.0,8104.0
5773.0,9079.0,9917.0
5685.0,9436.0,9541.0
10407.0,8737.0,5355.0
5664.0,9716.0,9379.0
5608.0,10727.0,8460.0
5653.0,10628.0,8550.0
5778.0,8807.0,9677.0
5763.0,9259.0,9721.0
5671.0,10771.0,8453.0
5707.0,10492.0,8554.0
5853.0,10226.0,8809.0
5729.0,9483.0,9489.0
5828.0,10788.0,8434.0
8279.0,6188.0,10864.0
5751.0,10539.0,8502.0
5627.0,10724.0,8505.0
5912.0,10497.0,8428.0
5859.0,9968.0,8792.0
8265.0,6226.0,10968.0
5793.0,9566.0,9198.0
8158.0,6262.0,10792.0
5877.0,10111.0,8695.0
5711.0,9340.0,9586.0
5816.0,9564.0,9205.0
5733.0,10396.0,8599.0
5838.0,9467.0,9288.0
5692.0,9733.0,9033.0
7528.0,11932.0,6335.0
5593.0,9968.0,8939.0
5796.0,8950.0,9580.0
5919.0,10628.0,8403.0
5840.0,8997.0,9528.0
5918.0,10774.0,8261.0
7547.0,11729.0,6352.0
5879.0,9351.0,9230.0
5930.0,10640.0,8331.0
7521.0,11291.0,6369.0
7514.0,11450.0,6437.0
5921.0,10158.0,8643.0
7503.0,11148.0,6466.0
7755.0,10991.0,6156.0
8107.0,6314.0,10852.0
5789.0,8653.0,10088.0
5736.0,9780.0,8981.0
5897.0,9738.0,8907.0
8222.0,6262.0,10661.0
7520.0,6441.0,6767.0
8085.0,6363.0,10590.0
7946.0,6379.0,10829.0
5903.0,10015.0,8740.0
5718.0,9637.0,9078.0
5833.0,8700.0,10036.0
5915.0,9881.0,8810.0
8197.0,6265.0,10767.0
8173.0,6290.0,10567.0
5896.0,8767.0,9952.0
5901.0,9588.0,9099.0
5815.0,8557.0,10133.0
5927.0,9879.0,8867.0
5875.0,8609.0,10074.0
11745.0,7352.0,6176.0
8264.0,6334.0,10478.0
11881.0,7286.0,6203.0
8037.0,6423.0,10740.0
11865.0,7284.0,6209.0
8207.0,6376.0,10287.0
11357.0,7350.0,6260.0
10655.0,7308.0,6266.0
10639.0,7306.0,6272.0
7636.0,11259.0,6373.0
5822.0,8854.0,9625.0
11373.0,7352.0,6254.0
7670.0,11218.0,6376.0
7583.0,11090.0,6385.0
7617.0,11049.0,6388.0
7547.0,11195.0,6414.0
7689.0,11015.0,6393.0
7723.0,10974.0,6396.0
7725.0,10663.0,6397.0
7705.0,10555.0,6412.0
7661.0,10508.0,6464.0
7690.0,11007.0,6456.0
10623.0,7429.0,6165.0
10607.0,7427.0,6171.0
11072.0,7418.0,6250.0
11056.0,7416.0,6256.0
6834.0,7000.0,11048.0
6903.0,6995.0,10934.0
7035.0,6994.0,10808.0
6966.0,6999.0,10922.0
7326.0,7016.0,7445.0
