z1,z2,z3
8423.0,11124.0,5647.0
9532.0,10003.0,5252.0
5414.0,10097.0,9299.0
9588.0,9971.0,5283.0
9468.0,9800.0,5309.0
9462.0,10067.0,5304.0
8381.0,11069.0,5677.0
10074.0,8883.0,5657.0
5425.0,10175.0,9232.0
9039.0,10070.0,5323.0
9555.0,9317.0,5587.0
9409.0,10055.0,5345.0
9104.0,9862.0,5356.0
6039.0,7804.0,11657.0
8384.0,5561.0,10970.0
9496.0,9683.0,5388.0
6038.0,8029.0,11223.0
8879.0,10282.0,5331.0
8600.0,10689.0,5595.0
9732.0,7558.0,6238.0
8468.0,10942.0,5667.0
10934.0,7703.0,6229.0
8300.0,5595.0,10475.0
8763.0,5536.0,10081.0
6123.0,7880.0,10857.0
9780.0,9250.0,5675.0
9101.0,9783.0,5439.0
9846.0,9224.0,5715.0
6139.0,7772.0,11467.0
8869.0,10452.0,5347.0
8830.0,10476.0,5412.0
8876.0,10203.0,5414.0
9369.0,9717.0,5454.0
9777.0,9171.0,5758.0
8667.0,10190.0,5614.0
6150.0,7731.0,11539.0
8075.0,11332.0,5981.0
8483.0,10307.0,5633.0
9488.0,9019.0,5767.0
6157.0,7562.0,11393.0
9326.0,9716.0,5527.0
9392.0,9690.0,5567.0
8910.0,9819.0,5498.0
8069.0,11005.0,6042.0
8028.0,11362.0,6044.0
8105.0,10368.0,5993.0
9323.0,9637.0,5610.0
8748.0,5542.0,9876.0
9364.0,9353.0,5646.0
7971.0,10485.0,6051.0
8733.0,5554.0,10091.0
8907.0,9740.0,5581.0
9423.0,9227.0,5734.0
9201.0,9726.0,5626.0
9132.0,9673.0,5669.0
8892.0,9824.0,5667.0
8833.0,10079.0,5703.0
9361.0,9274.0,5729.0
9263.0,9439.0,5742.0
9198.0,9647.0,5709.0
8709.0,10111.0,5747.0
8857.0,9944.0,5755.0
9426.0,9306.0,5651.0
9129.0,9594.0,5752.0
8545.0,10172.0,5751.0
8793.0,9741.0,5812.0
6234.0,7807.0,10739.0
8934.0,9691.0,5772.0
8743.0,9727.0,5831.0
9194.0,9386.0,5785.0
8324.0,10326.0,5834.0
8518.0,10147.0,5806.0
9069.0,9396.0,5884.0
8542.0,10093.0,5834.0
11039.0,7240.0,6519.0
8549.0,10166.0,5788.0
6242.0,7673.0,7636.0
8734.0,9996.0,5848.0
9138.0,9546.0,5839.0
8515.0,10068.0,5889.0
11778.0,7231.0,6560.0
8580.0,9860.0,5922.0
8959.0,9630.0,5901.0
9340.0,9272.0,5808.0
9191.0,9307.0,5868.0
8351.0,10129.0,5893.0
9155.0,9083.0,5883.0
9260.0,9360.0,5825.0
6224.0,8035.0,10259.0
8801.0,5568.0,9852.0
8740.0,9648.0,5914.0
9374.0,8867.0,5864.0
8844.0,5590.0,9279.0
9014.0,9583.0,5918.0
6233.0,8032.0,10305.0
8275.0,10427.0,5898.0
8956.0,9561.0,5926.0
11228.0,7410.0,6248.0
8188.0,10262.0,5984.0
6268.0,7095.0,10869.0
9000.0,9343.0,5927.0
8330.0,10208.0,5947.0
8348.0,10050.0,5976.0
8318.0,9827.0,6046.0
8220.0,9920.0,6051.0
9294.0,8976.0,5909.0
8413.0,9842.0,6009.0
9546.0,8713.0,5868.0
8185.0,10183.0,6067.0
11093.0,7370.0,6266.0
9335.0,8424.0,5924.0
9641.0,8557.0,5888.0
9444.0,8254.0,5900.0
9523.0,7532.0,6322.0
11238.0,7273.0,6468.0
11018.0,7529.0,6328.0
10883.0,7489.0,6346.0
8386.0,9817.0,6064.0
10974.0,7380.0,6473.0
11174.0,7280.0,6501.0
10910.0,7387.0,6506.0
9778.0,7500.0,6470.0
10775.0,7347.0,6524.0
6358.0,7145.0,10774.0
6422.0,7305.0,10721.0
10096.0,7415.0,6547.0
6456.0,7358.0,10282.0
6324.0,7092.0,11213.0
6367.0,7057.0,10781.0
6382.0,6994.0,10920.0
6438.0,6991.0,11264.0
6663.0,6880.0,11039.0
6719.0,6877.0,11383.0
6457.0,7107.0,10686.0
6481.0,6956.0,10832.0
6512.0,7355.0,10626.0
6514.0,7228.0,10284.0
6537.0,6953.0,11176.0
6648.0,6943.0,10900.0
6732.0,6868.0,11315.0
6546.0,7408.0,10187.0
6570.0,7225.0,10628.0
6579.0,7137.0,10635.0
6472.0,7044.0,10825.0
6613.0,7190.0,10196.0
6753.0,6930.0,10944.0
6571.0,7006.0,10737.0
6645.0,7370.0,10099.0
6754.0,6890.0,11010.0
6615.0,7161.0,10358.0
6674.0,7044.0,10520.0
6628.0,7127.0,10335.0
6555.0,7320.0,10194.0
6766.0,6921.0,10876.0
6762.0,6842.0,10951.0
6738.0,6993.0,10805.0
6691.0,7037.0,8269.0
6739.0,6953.0,10871.0
6790.0,6630.0,10513.0
6788.0,6943.0,10571.0
9569.0,7474.0,6554.0
8448.0,8776.0,6495.0
8298.0,8924.0,6536.0
6693.0,7036.0,10686.0
6773.0,7006.0,10432.0
6604.0,7278.0,10189.0
8324.0,8734.0,6652.0
6846.0,6627.0,10857.0
6889.0,6592.0,10425.0
8154.0,8508.0,6674.0
8270.0,8929.0,6642.0
6878.0,6993.0,10476.0
9414.0,7702.0,6346.0
6880.0,6680.0,10418.0
6828.0,7022.0,10321.0
9205.0,7676.0,6430.0
8097.0,8419.0,6796.0
7976.0,8661.0,6821.0
8380.0,8498.0,6747.0
7778.0,8919.0,6838.0
8323.0,8409.0,6869.0
8390.0,8321.0,6883.0
7559.0,8717.0,6891.0
6935.0,6468.0,6923.0
9075.0,7724.0,6767.0
9073.0,7669.0,6834.0
8866.0,7698.0,6851.0
9010.0,7683.0,6884.0
8962.0,7635.0,6912.0
9068.0,7674.0,6905.0
