z1,z2,z3
9298.0,8782.0,4817.0
7561.0,10172.0,4784.0
8843.0,4857.0,8462.0
8319.0,9838.0,4644.0
7669.0,10270.0,4734.0
8411.0,9628.0,4659.0
9766.0,5027.0,7922.0
8317.0,9385.0,4725.0
10473.0,5235.0,7332.0
8801.0,8837.0,4824.0
9297.0,5078.0,7674.0
11356.0,5191.0,7056.0
11072.0,5233.0,7031.0
9420.0,8398.0,4938.0
9297.0,8660.0,4887.0
8260.0,9441.0,4738.0
7770.0,10069.0,4737.0
8207.0,9707.0,4740.0
8702.0,8799.0,4835.0
9675.0,8243.0,4957.0
7660.0,10210.0,4773.0
9218.0,8760.0,4912.0
8193.0,9919.0,4769.0
9796.0,8074.0,4967.0
8710.0,9297.0,4739.0
8098.0,9675.0,4806.0
8704.0,9352.0,4789.0
8651.0,8900.0,4833.0
8972.0,8572.0,4950.0
8588.0,9381.0,4799.0
8993.0,8257.0,4970.0
8587.0,9158.0,4840.0
8416.0,9423.0,4714.0
8936.0,8781.0,4942.0
7957.0,9979.0,4775.0
7999.0,9637.0,4817.0
8545.0,9322.0,4847.0
8873.0,8534.0,4961.0
9369.0,7933.0,4999.0
9373.0,4902.0,8208.0
8967.0,4898.0,8416.0
8488.0,9120.0,4851.0
8223.0,9697.0,4766.0
7936.0,10041.0,4806.0
9698.0,5105.0,7598.0
7806.0,9792.0,4854.0
9783.0,7793.0,5148.0
8309.0,9382.0,4853.0
8479.0,9060.0,4890.0
8253.0,9628.0,4831.0
8380.0,9022.0,4901.0
8072.0,9510.0,4845.0
9302.0,5237.0,7442.0
7749.0,10103.0,4837.0
9356.0,7652.0,5180.0
9086.0,4951.0,8249.0
7732.0,9907.0,4910.0
7723.0,9847.0,4949.0
8197.0,9251.0,4949.0
7624.0,9809.0,4960.0
8204.0,9494.0,4875.0
8285.0,9421.0,4847.0
8114.0,9461.0,4937.0
7990.0,9577.0,4856.0
7891.0,9539.0,4867.0
8816.0,4982.0,8608.0
7537.0,10024.0,5004.0
8864.0,8474.0,5000.0
8463.0,8969.0,4940.0
8120.0,9506.0,4922.0
8765.0,8436.0,5011.0
8767.0,5033.0,7928.0
7531.0,9979.0,5019.0
7494.0,9935.0,5033.0
8276.0,8953.0,4977.0
8161.0,9312.0,4982.0
8305.0,9200.0,4959.0
9739.0,7902.0,5117.0
8474.0,5051.0,8301.0
8398.0,8940.0,5019.0
8700.0,8841.0,4948.0
8535.0,8866.0,5056.0
7405.0,10099.0,5041.0
9012.0,8175.0,5125.0
7864.0,9722.0,4903.0
9388.0,7851.0,5154.0
8138.0,9353.0,4987.0
8062.0,9274.0,4993.0
8546.0,8726.0,5092.0
8375.0,8991.0,4966.0
8299.0,9155.0,4974.0
7858.0,9677.0,4918.0
7817.0,9778.0,4936.0
7959.0,9383.0,5002.0
7811.0,9733.0,4951.0
10156.0,6968.0,5570.0
10657.0,6736.0,5579.0
7774.0,9689.0,4965.0
8262.0,9111.0,4988.0
8447.0,8688.0,5103.0
7191.0,10207.0,5047.0
8256.0,9066.0,5003.0
8215.0,9167.0,5021.0
7768.0,9644.0,4980.0
8508.0,8910.0,5068.0
7619.0,9778.0,5025.0
7869.0,9350.0,5064.0
8053.0,9214.0,5032.0
10941.0,6694.0,5604.0
7520.0,9740.0,5036.0
7953.0,9338.0,5017.0
7863.0,9305.0,5079.0
7916.0,9294.0,5031.0
7826.0,9261.0,5093.0
8209.0,9122.0,5036.0
7488.0,9890.0,5048.0
7739.0,9647.0,5046.0
7954.0,9176.0,5043.0
7306.0,10061.0,5052.0
10579.0,6658.0,5605.0
8177.0,8787.0,5124.0
7910.0,9249.0,5046.0
7820.0,9216.0,5108.0
7447.0,9991.0,5066.0
8172.0,9078.0,5050.0
8224.0,5119.0,8660.0
10863.0,6616.0,5630.0
8166.0,9033.0,5065.0
7441.0,9946.0,5081.0
7297.0,10001.0,5091.0
5649.0,7370.0,9777.0
10997.0,6539.0,5671.0
7185.0,10162.0,5062.0
7404.0,9902.0,5095.0
9575.0,5133.0,7626.0
5652.0,7582.0,9645.0
7398.0,9857.0,5110.0
7148.0,10118.0,5076.0
5658.0,7575.0,9633.0
5754.0,7481.0,9772.0
7198.0,9963.0,5102.0
7142.0,10073.0,5091.0
11663.0,6223.0,5758.0
11229.0,6447.0,5756.0
5769.0,7528.0,9590.0
11723.0,6212.0,5789.0
7095.0,10129.0,5124.0
10342.0,6927.0,5620.0
9045.0,5088.0,7880.0
11716.0,6206.0,5860.0
11151.0,6369.0,5782.0
8417.0,5140.0,8654.0
8438.0,5166.0,8596.0
5775.0,7521.0,9578.0
10146.0,6924.0,5665.0
9233.0,5215.0,7752.0
10474.0,6858.0,5709.0
5855.0,7453.0,9595.0
10798.0,6194.0,5933.0
11527.0,6215.0,5859.0
11122.0,6448.0,5801.0
5856.0,7540.0,5447.0
8752.0,5106.0,8253.0
10801.0,6542.0,5741.0
11103.0,6380.0,5812.0
8600.0,5231.0,8272.0
10926.0,6451.0,5871.0
5865.0,7434.0,9729.0
9993.0,6802.0,5804.0
10254.0,6876.0,5741.0
11432.0,6248.0,5835.0
5871.0,7427.0,9717.0
5874.0,7169.0,9684.0
5877.0,7381.0,9552.0
9982.0,6958.0,5635.0
10378.0,6874.0,5788.0
10565.0,6782.0,5819.0
10689.0,6563.0,5853.0
10441.0,6754.0,5852.0
10645.0,6345.0,5897.0
10567.0,6267.0,5923.0
10907.0,6383.0,5882.0
10929.0,6303.0,5922.0
10351.0,6667.0,5862.0
10551.0,6646.0,5871.0
10635.0,6625.0,5887.0
10145.0,6920.0,5767.0
10044.0,6900.0,5791.0
10273.0,6589.0,5888.0
10146.0,6722.0,5866.0
10343.0,6523.0,5905.0
9873.0,7002.0,5661.0
9947.0,6830.0,5879.0
9662.0,6703.0,5892.0
10167.0,6680.0,5884.0
7708.0,5574.0,8905.0
10365.0,6474.0,5931.0
10189.0,6631.0,5910.0
9838.0,6546.0,5913.0
9177.0,6991.0,5917.0
