z1,z2,z3
5509.0,8764.0,9525.0
7197.0,11435.0,6637.0
5558.0,9099.0,8956.0
5627.0,8761.0,9631.0
5636.0,8660.0,9405.0
7018.0,11612.0,6681.0
10571.0,7952.0,6545.0
5551.0,8971.0,9080.0
10654.0,7772.0,6640.0
5645.0,8389.0,9734.0
5598.0,8370.0,9989.0
10401.0,8059.0,6558.0
9815.0,8086.0,6572.0
7189.0,11627.0,6612.0
5617.0,7914.0,10188.0
10306.0,8043.0,6578.0
9881.0,8500.0,6555.0
9561.0,7911.0,6640.0
10379.0,8026.0,6614.0
10897.0,7648.0,6663.0
5567.0,7726.0,10405.0
5624.0,8042.0,10064.0
5652.0,8517.0,9610.0
5619.0,8240.0,10118.0
10727.0,7755.0,6676.0
10789.0,7360.0,6742.0
7301.0,10996.0,6674.0
10485.0,7798.0,6644.0
5671.0,8061.0,9809.0
10727.0,7713.0,6684.0
6721.0,11113.0,7142.0
7019.0,11592.0,6711.0
7286.0,11278.0,6735.0
7123.0,11153.0,6748.0
10632.0,7739.0,6696.0
7788.0,6054.0,10331.0
9985.0,7692.0,6763.0
6774.0,11559.0,7051.0
10514.0,7724.0,6711.0
10625.0,7569.0,6768.0
10216.0,7887.0,6679.0
10463.0,7765.0,6700.0
5678.0,8189.0,9685.0
10705.0,7722.0,6732.0
5659.0,8785.0,9275.0
5702.0,8705.0,9393.0
7058.0,11245.0,6834.0
6806.0,11320.0,7100.0
10411.0,7862.0,6722.0
7367.0,10901.0,6571.0
5638.0,7784.0,10317.0
6849.0,11553.0,6877.0
10173.0,7737.0,6741.0
6815.0,11409.0,7029.0
7979.0,6070.0,9905.0
5701.0,7741.0,9986.0
6985.0,11448.0,6863.0
7972.0,6081.0,10122.0
9908.0,7642.0,6798.0
10752.0,7453.0,6770.0
5645.0,7912.0,10193.0
7155.0,10914.0,6797.0
10583.0,7346.0,6888.0
6953.0,11114.0,6914.0
10268.0,7630.0,6826.0
9465.0,8282.0,6625.0
9952.0,7589.0,6884.0
7333.0,10757.0,6723.0
6919.0,10970.0,7066.0
6904.0,11252.0,7127.0
9533.0,7899.0,6731.0
7016.0,7618.0,6887.0
10767.0,7327.0,6798.0
11115.0,7056.0,6860.0
7397.0,10170.0,6696.0
9157.0,8489.0,6571.0
10863.0,7298.0,6827.0
6910.0,10881.0,7137.0
9986.0,7858.0,6747.0
8986.0,8420.0,6635.0
9429.0,7483.0,6894.0
10961.0,6945.0,6984.0
10956.0,7218.0,6902.0
9866.0,7102.0,6942.0
11093.0,7023.0,6916.0
9413.0,8419.0,6647.0
9189.0,8318.0,6674.0
7392.0,9569.0,6843.0
7345.0,10328.0,6880.0
10983.0,6978.0,6928.0
9951.0,7423.0,6900.0
9515.0,8186.0,6663.0
11194.0,6947.0,6961.0
9547.0,7819.0,6773.0
9438.0,8136.0,6698.0
6965.0,10634.0,7052.0
8982.0,8305.0,6720.0
10029.0,7639.0,6849.0
9346.0,8228.0,6732.0
6985.0,10875.0,6963.0
6951.0,10731.0,7115.0
8972.0,8500.0,6593.0
9862.0,7007.0,6991.0
10868.0,6987.0,7060.0
9247.0,8126.0,6831.0
9213.0,8238.0,6796.0
9448.0,8058.0,6769.0
9519.0,7807.0,6864.0
9143.0,8397.0,6704.0
9481.0,7917.0,6800.0
9368.0,8000.0,6851.0
9058.0,8273.0,6832.0
8958.0,8408.0,6726.0
8981.0,8223.0,6867.0
8949.0,8398.0,6731.0
8898.0,8494.0,6751.0
9324.0,8016.0,6865.0
9219.0,8216.0,6868.0
8800.0,8482.0,6778.0
8764.0,8360.0,6818.0
8941.0,8275.0,6853.0
8564.0,8494.0,6840.0
8524.0,8440.0,6875.0
9425.0,7388.0,6943.0
9300.0,7398.0,7057.0
7937.0,6106.0,7228.0
7529.0,6129.0,7329.0
6224.0,7347.0,7467.0
6229.0,6913.0,7534.0
