z1,z2,z3
4906.0,9116.0,8796.0
5030.0,8842.0,8835.0
9760.0,5056.0,8066.0
5062.0,8305.0,9248.0
4967.0,9350.0,8617.0
4908.0,9598.0,8098.0
4989.0,9329.0,8176.0
4814.0,9476.0,8451.0
4994.0,9289.0,8570.0
4969.0,9832.0,7919.0
5007.0,9145.0,8054.0
5029.0,8587.0,9185.0
10477.0,5082.0,7469.0
9577.0,4967.0,8155.0
9744.0,5204.0,7411.0
5076.0,8943.0,8661.0
8832.0,5157.0,8703.0
8389.0,5228.0,8543.0
5172.0,9669.0,7743.0
10694.0,5076.0,7301.0
9075.0,5103.0,8247.0
5007.0,9409.0,8022.0
8843.0,5200.0,8384.0
7874.0,5241.0,9139.0
7584.0,5408.0,9986.0
8649.0,5163.0,8925.0
10311.0,5269.0,7368.0
8524.0,5212.0,8465.0
9132.0,5082.0,7771.0
7449.0,5422.0,9673.0
5174.0,9068.0,8067.0
5182.0,8998.0,7779.0
7938.0,5316.0,8867.0
8716.0,5241.0,7552.0
5174.0,9332.0,8035.0
7496.0,5502.0,9507.0
7246.0,5613.0,10002.0
9609.0,5220.0,7489.0
8708.0,5216.0,8462.0
7546.0,5609.0,8160.0
7138.0,5672.0,10145.0
7438.0,5631.0,9088.0
7158.0,5707.0,9523.0
6992.0,5895.0,9247.0
6955.0,5898.0,9852.0
7235.0,5822.0,9417.0
6847.0,5957.0,9995.0
7050.0,5766.0,9666.0
7100.0,5836.0,9104.0
7463.0,5761.0,8045.0
7282.0,5985.0,7843.0
6745.0,6015.0,6766.0
6870.0,9602.0,5693.0
6875.0,8909.0,5702.0
5943.0,9236.0,6454.0
7684.0,5855.0,7555.0
6996.0,8804.0,5847.0
5998.0,9135.0,6598.0
6060.0,8930.0,6549.0
7567.0,5990.0,7787.0
6064.0,8446.0,6638.0
7601.0,6007.0,7440.0
6165.0,8840.0,6469.0
6125.0,8984.0,6376.0
7797.0,5915.0,7380.0
6514.0,6441.0,5930.0
